Index,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
500,375.5473617,15.51403298,73.78968301,4.881101138,0
501,506.7568077,14.52615101,80.42371545,4.143224936,0
502,463.4784249,19.37023363,67.2862078,4.267189591,0
503,492.1354893,11.89467313,87.29768614,2.950360943,0
504,355.5464203,17.34880167,64.21090504,3.662563465,0
505,278.7532038,17.0525396,44.29953402,4.11748804,0
506,503.1392455,15.71213869,48.49782563,4.328026357,0
507,353.9275932,16.48815637,57.02278309,3.774600526,0
508,596.8258366,16.78521507,105.2724558,4.604633154,0
509,584.6043537,11.809444,45.50136205,4.106543052,0
510,410.6485372,11.92799853,46.54036847,5.068556189,0
511,379.2701222,7.654955683,64.02152285,4.237643894,0
512,343.7640131,16.6974084,74.78243416,2.907387267,0
513,526.4259147,10.87809626,62.03714341,2.877062813,0
514,596.0763683,14.38072463,49.4282521,4.644211645,0
515,509.7678877,22.68683674,73.75188269,3.403136416,0
516,420.124761,21.94018962,58.851736,4.091205593,0
517,631.3042163,8.404570009,68.30059035,3.912148351,0
518,467.2180731,15.91376093,23.79295047,4.286478967,0
519,461.8362776,12.85340479,69.33505684,3.932804334,0
520,348.5273214,12.61296618,68.64254526,4.613578722,0
521,471.1317159,13.89151934,63.75185484,5.989542791,0
522,387.1304829,12.04291419,52.51226111,4.240821478,0
523,587.022609,15.92692077,77.95126165,3.815468994,0
524,357.2589703,15.59896478,54.42187895,4.296479909,0
525,428.7869759,12.58016151,44.38021005,5.371284156,0
526,528.1216265,18.66140305,54.15044964,3.290372492,0
527,332.8553213,18.32840115,66.68838419,4.22512093,0
528,352.6021464,10.56645201,64.02533282,4.686019916,0
529,350.1166859,14.33883976,64.33463735,3.87905374,0
530,573.7237623,13.19171963,81.55111393,4.694311216,0
531,319.4340326,11.58737783,120.030077,4.600885755,0
532,385.8128184,13.93868558,60.6137952,4.807495942,0
533,491.750448,15.49632541,48.68658362,3.577674921,0
534,303.2563429,16.56939117,70.69906614,3.665205612,0
535,517.4283917,17.5306595,37.76551768,4.963184434,0
536,370.903807,11.35873535,64.37118274,4.405351952,0
537,323.7440125,13.92500999,85.77932445,2.842393186,0
538,376.2411457,13.3748312,58.95000171,2.83390143,0
539,610.7675763,16.01264274,52.44232579,3.257744181,0
540,483.3342093,13.42280176,74.3817014,3.635634543,0
541,365.8353748,12.51573371,54.08228912,3.067626699,0
542,481.1367926,11.76345297,49.85192787,3.813428659,0
543,282.6874021,13.448689,7.080794504,3.241972101,0
544,607.9158477,8.457141855,76.69457951,4.290071516,0
545,517.4961422,14.38722368,68.68702415,2.380084227,0
546,351.5203926,15.98737034,86.63918586,3.721765769,0
547,499.0950566,20.72580591,60.67093893,3.342409054,0
548,564.6475642,19.42689332,50.50653975,4.931878079,0
549,360.8142964,17.23957738,60.17911856,4.380978304,0
550,377.68222,5.914617068,62.04418318,3.949014618,0
551,445.9284558,12.9022129,63.45662029,4.54358117,0
552,407.3750465,15.15058155,64.98911647,4.398685036,0
553,384.920771,16.72237609,77.90267257,3.480271755,0
554,472.6937251,11.03223999,63.72979506,4.148611317,0
555,426.4307202,17.30747582,70.06030294,5.77661102,0
556,471.9253772,16.17062839,62.72208468,2.814000683,0
557,501.4468337,12.87712332,55.77068996,3.812887661,0
558,435.3765288,23.51477377,81.2991332,4.09093992,0
559,445.0612309,16.91711276,84.86854829,5.492704955,0
560,515.0599861,19.57827271,62.62732956,5.116406585,0
561,405.8180972,15.65614883,58.56053052,4.333720849,0
562,349.9821732,14.10482106,43.37680777,3.423831621,0
563,337.219448,19.4116987,64.38496987,3.843484016,0
564,301.2028853,13.97073238,62.73859411,4.10343896,0
565,494.0943388,14.46029465,57.19618849,3.841052038,0
566,302.1907102,10.55857558,70.10769298,3.681765114,0
567,380.1452048,15.5183225,7.080794504,2.897292531,0
568,456.2621506,14.02354722,99.13033596,2.081845657,0
569,425.0167571,14.89918076,81.37390676,2.722571208,0
570,491.4317215,13.82554783,75.05942633,4.904613044,0
571,399.9548334,15.9523928,67.70284899,3.272429761,0
572,299.2797747,9.439925286,61.64059674,5.176205069,0
573,561.6131872,10.15323287,67.0003505,3.137551206,0
574,506.899657,15.44604899,7.080794504,5.183622115,0
575,332.6127519,12.80902397,75.10133404,3.568823153,0
576,467.171822,13.83511668,69.01748768,3.631006709,0
577,370.7121076,14.06171029,82.36469151,4.914276095,0
578,414.0150432,15.55010138,62.52127369,3.078985839,0
579,406.466385,14.14931749,59.37321782,4.589161805,0
580,457.5548272,13.27252598,7.080794504,4.905490433,0
581,472.0429124,14.63390897,60.86223373,3.084431233,0
582,389.2927845,15.95213165,36.0825831,3.916114733,0
583,424.2570133,12.36182677,40.41209769,3.826158191,0
584,376.6698777,14.88630503,52.41577465,4.307547519,0
585,318.5643304,19.36869791,72.71677464,3.928495392,0
586,593.5617556,13.98629365,63.69387601,4.355880125,0
587,449.3677902,13.91164543,47.10018614,5.573210319,0
588,431.4754122,11.93480194,90.90179972,5.255703382,0
589,447.937123,10.46102466,32.07486348,3.9991255,0
590,477.9837557,16.47052774,62.60455114,3.81878876,0
591,466.64942,6.776145723,65.1464903,4.306112971,0
592,404.460052,9.063963653,84.05710054,2.956447478,0
593,434.0487022,15.87218218,64.84690479,1.680554025,0
594,543.1817477,17.39846476,47.0663922,4.800963142,0
595,405.3406089,17.39566199,85.44498456,3.076479932,0
596,357.9863126,13.23935552,78.40453381,4.206835504,0
597,512.8947171,17.2184173,53.60972652,3.472839213,0
598,418.6787647,13.35260403,86.97810125,3.38186391,0
599,509.5464193,11.67484982,55.04267885,3.916745527,0
600,357.1196221,16.7689452,51.2844005,4.284878629,0
601,421.4642532,17.53229784,86.84809788,3.569570266,0
602,300.0624866,14.38371843,61.93929665,4.219118008,0
603,481.8534152,9.151209133,50.17859554,2.887725422,0
604,397.996103,14.80867448,77.76353379,3.121944851,0
605,652.5375916,10.21205821,56.94972417,4.667770161,0
606,370.0113729,14.28931979,80.88242514,2.901699556,0
607,392.7674528,12.44653913,53.89803657,3.192569799,0
608,447.484361,12.41269116,7.080794504,5.25017306,0
609,374.4638479,10.98914567,73.70144876,3.716659341,0
610,426.0805224,13.94022086,69.05166196,3.845127166,0
611,458.0441705,17.1969431,56.76991473,4.816705216,0
612,476.8444591,16.6724146,83.41383836,5.060114929,0
613,397.2367839,14.03790316,76.70160916,3.292249267,0
614,382.7579656,15.85606224,66.27047668,4.235174415,0
615,534.5408375,13.62886544,69.13921994,4.674495973,0
616,471.0626399,9.225985273,60.02352277,4.969149725,0
617,574.5406715,11.09589252,7.080794504,5.703287743,0
618,372.551219,9.762360818,65.21633786,4.008499341,0
619,436.6259903,15.74063873,63.31050275,5.112376365,0
620,294.8468015,10.08866801,66.29916222,4.183319911,0
621,430.3956004,17.44681822,49.88365316,2.913048443,0
622,503.7324283,13.75883583,46.38406377,4.179656267,0
623,389.2152949,11.14503977,91.20486668,5.014144884,0
624,470.4296759,11.19848306,7.080794504,4.342759277,0
625,393.293539,12.85451911,73.31350293,4.953533863,0
626,431.9724289,15.4003962,41.95229157,3.945460484,0
627,438.1321035,15.44149005,83.27273575,2.604959925,0
628,453.2113664,16.10651511,67.95249573,3.384178841,0
629,418.2698062,18.80051563,92.09600004,3.764703594,0
630,411.4244826,19.58500189,25.05737466,4.028958007,0
631,492.200309,17.29164516,43.27254516,4.266775395,0
632,308.7925146,9.545091693,60.21464669,4.161749271,0
633,451.5571777,10.84209516,87.63401318,3.675717673,0
634,428.9503288,15.49138749,81.31532668,4.827704247,0
635,411.7955029,17.32308073,67.9817406,2.443008006,0
636,488.1413127,11.79184027,46.92804133,4.590616741,0
637,418.9724666,10.38225265,78.30517971,3.771313518,0
638,442.5305081,10.94126989,7.080794504,4.125750333,0
639,460.528736,14.95129501,79.63426081,3.523980506,0
640,335.3782115,9.147436119,82.86492863,2.364558912,0
641,463.9651678,13.98673533,7.080794504,5.666547311,0
642,403.9899202,18.28480665,7.080794504,3.592133424,0
643,458.9239774,12.48800692,40.95997374,3.546696372,0
644,344.1549646,15.31487917,89.44685002,3.331583735,0
645,474.9374696,15.30606267,48.37421162,4.306218231,0
646,391.2387137,12.96143251,7.080794504,3.282061393,0
647,411.2169781,16.59093153,67.74551459,3.505078834,0
648,552.9075895,12.7237245,52.2377358,2.949431503,0
649,302.9404332,15.88964959,78.07673798,2.395683182,0
650,327.967343,15.62751448,51.85036617,4.197305125,0
651,436.2780756,10.85526322,7.080794504,3.79204017,0
652,377.8579586,13.00844311,87.89616571,4.34844014,0
653,412.0389222,18.63214156,73.16633787,5.013281168,0
654,538.2037134,12.38359721,52.09768738,4.510405324,0
655,430.332754,14.35290461,33.40304793,4.458966913,0
656,278.4832659,11.26688617,81.7184127,3.792840307,0
657,436.2905517,9.612293184,67.38115657,2.934697437,0
658,417.7389884,7.750606555,63.55182239,2.707129162,0
659,355.2069685,18.46869035,75.14036171,4.536145914,0
660,369.4276991,18.18887253,70.58850738,3.703191306,1
661,452.7276913,14.66570381,51.26182669,3.56139783,1
662,412.7065583,12.38922918,73.51332057,3.919139533,1
663,324.6479088,10.2130582,92.64389187,3.846547549,1
664,388.0658567,15.14906826,78.49941803,2.72365054,1
665,545.310659,16.53621617,67.48409012,3.885623898,1
666,323.0010364,14.16660236,48.25430719,2.000757032,1
667,399.5637857,18.8222159,62.22287461,4.038829793,1
668,441.8810049,13.80837511,7.080794504,2.946643668,1
669,616.1752428,14.96277971,65.44456252,2.475284464,1
670,466.2454797,9.693048967,59.57721177,3.619132805,1
671,289.6605864,9.184400747,49.54012015,3.957011709,1
672,363.1293527,15.40338969,54.49073318,4.350921901,1
673,527.9125436,18.36143559,60.39354848,3.92011648,1
674,506.5314139,14.98003369,69.24922883,5.045982883,1
675,492.0978246,19.62192339,64.17723224,3.199999614,1
676,551.1452068,14.82644147,67.30542126,3.182521119,1
677,467.1107616,12.93732874,46.93525183,4.492139949,1
678,547.4668312,13.8434938,71.04673525,2.804525051,1
679,524.0797055,13.89563062,83.14699902,5.127910988,1
680,405.7615711,12.82650937,74.38519942,3.42217862,1
681,388.7526203,17.1960121,63.56487022,5.370205549,1
682,461.3562275,13.91386963,86.12181104,5.115430914,1
683,631.8220782,11.42091036,70.44900254,3.978919807,1
684,402.6192862,16.64247971,64.84674857,4.058942266,1
685,538.1749592,13.91682032,7.080794504,3.379147351,1
686,426.186565,18.75990224,79.37062125,4.641258532,1
687,312.3885856,13.042948,74.31161876,4.899815187,1
688,453.9184895,9.640241052,57.86542318,2.64503637,1
689,370.0851534,15.79097733,77.16661878,4.576728706,1
690,269.0136348,11.75734824,56.884528,3.22395109,1
691,449.2599756,12.51464126,89.21307429,4.430116016,1
692,428.4448225,10.82869634,65.00583981,2.96755413,1
693,338.2142583,17.03246611,58.58745936,4.163325537,1
694,341.7747779,14.80519846,64.12915495,5.112254251,1
695,507.476249,17.79595745,62.46613537,3.96173067,1
696,498.2669594,20.05151858,52.90112726,4.983903465,1
697,328.7009606,12.33228811,79.7847804,3.693510936,1
698,509.9568642,23.56964491,19.17517454,5.044454778,1
699,439.3128533,15.90098505,63.33489467,5.767354666,1
700,413.2921835,15.49560337,42.00208201,4.363529881,1
701,315.4790704,15.0086742,76.87966926,3.238692933,1
702,379.6753668,12.89704926,75.83913181,3.415851385,1
703,401.7393087,15.31397775,81.84206216,4.772662701,1
704,332.5981262,17.18796335,79.63424204,3.082080496,1
705,441.9451807,12.63608646,7.080794504,3.644606541,1
706,505.5423487,17.53070356,67.27387448,4.633854752,1
707,340.6483926,10.68067274,72.48745023,4.355489162,1
708,380.0968101,10.43033979,100.2316678,3.092626379,1
709,512.4544684,15.48527563,54.13265784,2.775635434,1
710,315.5361054,10.42915946,70.5933871,4.072252323,1
711,355.6986132,13.91876862,71.68153964,3.918673156,1
712,564.183824,13.65110537,92.2991007,3.893070403,1
713,437.5386924,16.21914102,81.94780623,3.894464333,1
714,475.1429562,18.18983851,77.93110395,4.490392564,1
715,431.4573372,12.72192188,92.75885234,4.41481891,1
716,350.3910241,13.27027883,65.33163286,3.913695776,1
717,398.6809356,14.7925852,60.99184258,3.246583097,1
718,366.3707236,18.41518046,87.99622277,3.391240667,1
719,441.9861061,16.45099005,21.35527518,4.441979836,1
720,334.5123059,14.73229122,49.98567905,5.159301249,1
721,500.8660185,8.95640146,77.36098527,3.349571655,1
722,526.7049237,9.901327632,81.33933981,4.677713327,1
723,596.3463464,14.97119882,62.36582435,3.872018159,1
724,345.0198518,20.38671963,73.38148842,2.39500211,1
725,341.6022087,15.67156353,84.68266023,4.304689262,1
726,443.0292321,13.2019432,62.32271111,3.545741438,1
727,431.7819875,14.22175704,53.31997717,4.427712282,1
728,505.7355345,16.38314048,91.68102605,5.712792127,1
729,446.8406051,13.98356664,67.81709624,4.265233067,1
730,367.9887837,13.91093319,55.79535664,4.822043564,1
731,336.1988372,19.44259882,82.85827184,4.559836219,1
732,534.6639449,8.129792646,74.60371287,4.486180492,1
733,575.4219684,16.58112044,66.88527013,3.471971127,1
734,605.3050414,8.713963616,58.41345969,4.29372656,1
735,369.534034,14.8415799,54.43749402,3.736020547,1
736,328.3633983,18.74323079,54.41696499,3.089923749,1
737,418.0412196,16.62562738,7.080794504,4.976957858,1
738,344.3656891,14.68592683,47.8031937,4.003547029,1
739,347.5883747,17.70572731,68.37981452,3.827255961,1
740,353.5104246,16.89575368,67.57710868,3.958248504,1
741,439.1177046,7.760852569,7.080794504,4.124537825,1
742,395.2357843,7.918150338,76.37830906,3.718981559,1
743,481.0735393,12.27318065,95.90528791,2.743866752,1
744,323.7728426,11.68712384,66.29164984,4.03997629,1
745,402.6580222,12.83064631,86.97972392,3.373484514,1
746,436.8440526,16.12752714,64.56404411,4.290393224,1
747,646.7325987,14.37633691,90.52753632,4.382159162,1
748,446.6969391,6.00039093,30.90081515,2.777726265,1
749,327.2895434,12.78526531,80.75786638,4.649365028,1
750,401.3048946,13.26328179,60.47403118,3.575010576,1
751,377.4307463,11.85907432,74.01204311,3.189942299,1
752,501.7432181,8.008011415,55.87024536,2.416402098,1
753,439.6330269,8.857705531,64.97557392,5.707192759,1
754,384.3056983,9.999397816,66.69397284,3.388448222,1
755,460.8124249,14.92917215,59.60280779,3.75016351,1
756,437.3771806,14.6893506,56.49007685,5.97805394,1
757,422.2938193,15.02708758,67.50300435,3.21063541,1
758,365.6875204,8.589895535,76.30637565,4.26852452,1
759,443.4455903,12.841611,46.36821941,4.150359337,1
760,414.8109854,16.10916917,92.60908364,4.833345774,1
761,462.4801989,10.10514594,50.88600603,4.521836127,1
762,394.6348677,7.817811637,89.05258819,3.695746982,1
763,326.777803,10.43961937,62.45537307,4.741944305,1
764,354.8470533,16.00671093,85.3380533,5.010163393,1
765,358.8490033,21.22812724,63.77183269,3.619650737,1
766,317.5326799,21.49786644,73.01113197,4.111101546,1
767,481.9558771,9.77189594,78.29502214,3.266213475,1
768,340.8088228,17.07312308,72.73063948,3.823092676,1
769,297.6313652,13.99084222,76.74467672,3.556394812,1
770,465.0727958,14.83425698,65.32653149,3.921976381,1
771,484.1729533,12.30010681,61.56947695,3.261591731,1
772,389.5162861,17.26807363,64.86860788,3.655789569,1
773,404.2048592,18.93733758,75.3927951,3.732202018,1
774,392.5169018,13.21722269,80.95645792,3.30829418,1
775,409.5018417,18.52179155,61.48610514,4.599572634,1
776,421.3437362,18.7786961,52.64059396,4.930189986,1
777,258.880209,8.986363424,41.9304389,4.041445671,1
778,414.3080549,14.25535626,56.73518664,3.487816307,1
779,416.4456175,20.11882693,48.27120968,4.515150114,1
780,470.8362645,19.23296141,30.7084213,5.003825786,1
781,422.4225087,16.14451044,78.37484518,4.779187009,1
782,428.8823659,14.99056698,39.84237909,2.626546784,1
783,500.1692103,15.48686237,63.52946012,3.024968487,1
784,564.7934853,14.76833656,57.7575536,2.191138422,1
785,378.8971896,2.2,86.73722286,4.192257449,1
786,351.9973602,10.40725749,69.90949068,4.626701023,1
787,453.1519381,14.21379885,61.15029929,3.685079273,1
788,573.3304971,17.69971822,45.90678242,3.975571849,1
789,490.658747,15.12267225,33.1196126,1.81252894,1
790,460.5667219,12.15945691,89.83020929,3.785506644,1
791,350.2363264,7.59251575,66.22567378,5.404045773,1
792,487.9851851,17.75170539,63.61240285,3.478004808,1
793,392.3635858,12.89221011,77.07978001,4.598622246,1
794,459.5690214,14.11047624,80.57114619,3.210881939,1
795,353.6309129,13.55379641,64.01294427,5.199864588,1
796,415.6248817,12.05141657,7.080794504,3.489945595,1
797,496.270851,10.54509177,94.8377427,3.813881276,1
798,420.5945919,10.98668253,7.080794504,3.398264165,1
799,447.0744599,10.77863263,54.42696837,4.665681059,1
800,353.0629066,6.039669028,82.53617278,4.679168643,1
801,333.7753271,18.26795085,68.33316991,4.51875067,1
802,369.9031987,14.61342264,101.3515254,4.688271256,1
803,468.2125374,15.14754698,62.8606268,4.075556975,1
804,501.9028641,14.21062445,56.91025406,4.556863752,1
805,575.3090369,17.55687962,80.74984922,3.720264379,1
806,437.2175902,15.13047649,65.09129142,2.942348225,1
807,356.1819159,14.20266406,84.01358459,4.736849577,1
808,383.4909539,19.48294518,76.63479825,4.32920405,1
809,370.3572882,18.36185806,48.65810862,3.179128741,1
810,322.2911912,10.43007634,43.57846551,5.160603788,1
811,319.8429301,8.286550373,80.54035147,3.900508521,1
812,429.6222122,15.6211387,64.8260282,3.221129819,1
813,508.345207,12.92586966,71.42858985,4.925339107,1
814,371.579634,16.35285801,74.31259212,5.125416576,1
815,414.6176551,13.79765641,59.52166408,5.266367539,1
816,469.1319513,14.02050742,95.30623862,5.19053381,1
817,364.7010954,11.38320988,76.53880284,5.076362464,1
818,490.2846741,16.06643903,58.41669861,2.871196031,1
819,358.9832544,16.29371561,93.78437986,3.592264728,1
820,379.2906459,13.63691003,50.59076525,2.951395753,0
821,328.3874298,18.46309476,62.07590199,2.259550289,0
822,380.7232523,13.98383301,74.57691444,4.917909887,0
823,328.0335757,10.86177527,89.57703603,5.035822844,0
824,435.4056098,11.0756218,58.36599451,4.561493819,0
825,460.7659944,11.37873797,73.46513313,2.854526552,0
826,468.4163498,10.36262263,65.69487776,4.047907292,0
827,349.954534,17.24730722,76.76779656,5.260301115,0
828,423.6627075,17.63036246,56.42021031,3.630523985,0
829,412.8676105,12.64013548,44.32864139,4.59113705,0
830,442.1042076,14.11682361,65.63675858,4.383394692,0
831,498.0639962,8.818756567,66.65935223,4.030659831,0
832,428.7706104,10.28767317,73.44593376,5.034682957,0
833,474.6653317,14.02776594,80.77427549,3.919575057,0
834,288.9124568,18.06495658,85.9166662,4.405508764,0
835,452.9952928,9.700906283,80.53706529,2.496342612,0
836,446.7484416,14.94908037,71.20203815,3.514097775,0
837,431.4246894,12.95044416,64.02559032,4.299018587,0
838,319.4230515,15.43383428,92.69393564,5.00587853,0
839,505.2654826,18.27375696,68.39541321,2.87326121,0
840,516.8516225,12.40443875,85.02622691,2.730792274,0
841,338.8481579,18.72131157,106.243066,3.246077223,0
842,382.922363,15.77992197,39.77551322,2.804923583,0
843,505.9128645,11.09284167,88.04898896,3.738618343,0
844,381.3465821,19.19574006,98.49081929,2.544020276,0
845,440.6011346,14.0272968,70.92987947,3.060827354,0
846,521.7808842,21.11924925,58.87676573,3.633373289,0
847,551.5403898,15.25439184,75.90786933,4.494544339,0
848,347.8409649,18.89313661,68.08986547,2.813888599,0
849,425.2888367,11.65345775,70.36704882,5.214484016,0
850,567.6041514,17.95484851,40.140152,4.23825298,0
851,313.254743,11.13531183,70.82910987,3.378778493,0
852,389.7424621,9.689143568,92.21961523,5.102516757,0
853,386.8030566,16.82377293,52.29711325,4.957419783,0
854,294.3251422,18.02609815,44.06162518,5.400810789,0
855,343.4175878,14.40165409,41.10986937,4.476348715,0
856,421.8900828,22.18784921,72.72786842,4.764193594,0
857,313.4779593,10.4074788,85.68527247,5.035153707,0
858,330.0450518,9.854011285,80.56107733,3.39047054,0
859,445.7007612,19.77536713,53.27015158,4.456104061,0
860,389.0216156,16.35452024,47.10098207,4.274136884,0
861,381.5016036,11.04440513,62.01482209,3.403269587,0
862,459.5411588,14.19254435,60.3737223,2.957194849,0
863,492.8503914,14.2339516,74.06865816,4.179187128,0
864,520.6407738,11.14770411,87.4815046,3.256301329,0
865,437.5120421,12.99459554,31.39045029,4.705561884,0
866,425.670964,17.31468113,48.88219843,4.475161103,0
867,406.551667,12.61825178,60.00314768,4.009006062,0
868,396.8056521,12.42876341,71.62549657,3.183435323,0
869,414.157826,11.08483406,7.080794504,4.330321564,0
870,471.3698805,19.30124821,70.82951341,3.569717312,0
871,414.2560865,14.7748006,58.73593289,4.154845328,0
872,427.2397403,12.55698319,55.25391163,2.817391374,0
873,339.8830287,18.34359021,82.44900208,4.052905069,0
874,386.3452475,15.54796357,57.32811606,3.837256627,0
875,518.5852526,11.22657799,65.18275873,3.776225631,0
876,428.6609649,4.966861619,72.30521867,3.442121236,0
877,526.3610816,17.10756313,48.5462575,4.83886228,0
878,304.9563717,12.18082601,7.080794504,3.408168792,0
879,361.9477582,10.61458159,53.87973715,4.267952934,0
880,536.2686727,12.82812074,90.0067655,4.47201817,0
881,497.9023198,12.87480498,75.4167102,4.555949236,0
882,585.2226284,11.79899055,63.82756869,2.519891581,0
883,416.0909979,14.63892652,68.90775427,4.071916487,0
884,587.3786921,10.02403918,63.39749985,3.871463111,0
885,535.3395605,19.17473871,54.96631665,3.506764606,0
886,522.0278703,16.7221946,71.77601755,3.722454851,0
887,541.7723151,11.58014075,7.080794504,3.836703239,0
888,617.5409065,11.17654813,71.5368343,3.806539439,0
889,471.8575107,15.77046418,53.32181233,4.10736363,0
890,579.4618244,11.91573964,78.17917084,4.531658688,0
891,462.1424242,15.33300458,57.03352177,5.580829963,0
892,296.9641017,14.78431358,48.45137454,3.699146259,0
893,342.3594105,12.81363426,84.2792184,5.45691283,0
894,500.9387879,7.609797727,59.39678681,3.294129366,0
895,390.5669453,8.123470112,75.66878452,2.765722248,0
896,326.2690802,9.982010229,52.71658854,5.35304334,0
897,291.6002828,13.46992402,50.56737213,5.174719759,0
898,374.18184,10.63423012,97.08705976,4.045547056,0
899,600.937203,16.30779009,55.58614173,4.070824292,0
900,423.9783892,11.86324832,65.79168659,4.167336457,0
901,360.1844731,20.4839023,73.48898065,3.418763195,0
902,399.9483325,13.79786968,63.4634088,3.884460371,0
903,388.941163,14.15147307,73.18701323,5.438487907,0
904,451.0127884,16.3599511,62.36823392,4.072197622,0
905,474.7817344,15.90527043,50.80782512,2.998335472,0
906,558.108549,14.33780438,81.76977525,2.934137001,0
907,393.3886033,10.58333615,58.80146948,3.918469801,0
908,568.0789802,15.66169229,28.77061884,4.572923004,0
909,471.4843946,10.69258799,45.00201442,4.101397991,0
910,379.5077385,18.24071162,65.69423039,4.180389312,0
911,498.8039169,9.583323113,37.61648538,5.504749397,0
912,369.1983343,16.99633028,7.080794504,2.575423028,0
913,401.0637637,13.24332928,81.19771043,2.784712797,0
914,544.8574806,17.70683826,84.38819143,4.104834817,0
915,485.0984831,17.07526259,58.10825856,4.030337485,0
916,451.605924,14.66556053,71.71077868,4.14486994,0
917,355.2844423,17.16196607,42.11525693,3.341426728,0
918,480.308581,20.60640864,76.62148876,4.072186608,0
919,446.3864036,20.92695018,52.21897874,4.070966098,0
920,373.9201602,16.52049596,64.69669078,3.817778953,0
921,357.4707042,13.12594167,61.86457965,2.291694536,0
922,359.506553,15.0894408,56.46343393,3.978141279,0
923,429.350268,11.85446068,71.16535216,3.13400015,0
924,327.6586444,16.29668848,46.67248259,4.308256961,0
925,210.319182,17.92578239,62.84667263,3.698874769,0
926,419.3955691,17.11544677,60.25157823,2.925037558,0
927,381.4403882,19.52731893,58.29394504,3.756006672,0
928,357.7110601,13.27889595,72.69549914,3.619590635,0
929,399.883388,12.74821674,7.080794504,4.43921524,0
930,400.1553243,20.18959951,68.68869382,2.600618679,0
931,482.5982702,10.66349163,78.7635917,3.169714976,0
932,416.8991601,14.61876666,68.90294499,2.445673388,0
933,395.6985382,17.06138947,44.27337877,3.994556136,0
934,539.4646482,9.852784882,64.72133077,3.481943696,0
935,336.2797071,14.31941121,62.15668614,4.921340625,0
936,354.1744375,12.54887108,70.52597177,3.808372006,0
937,332.956298,15.16457414,79.26457469,4.699120987,0
938,482.8469391,14.14225093,69.10401166,3.941073832,0
939,393.1864462,15.47487594,66.03031726,4.416183694,0
940,456.4264885,12.59999831,77.33013702,3.654354962,0
941,269.3446352,18.0824904,89.81605745,2.27639196,0
942,389.6382279,12.29875322,49.45204624,3.130044763,0
943,521.7741145,13.78042674,69.87048424,3.579107242,0
944,427.1137557,16.0869495,68.20087712,3.58830042,0
945,521.8355248,13.14044719,68.2520667,4.724321913,0
946,273.4468382,12.75811532,59.45669089,4.224342509,0
947,477.8546873,15.05606409,7.080794504,3.250022229,0
948,553.0576632,17.73037119,60.59843161,4.325131645,0
949,524.9097809,16.61424751,84.29970287,3.125391112,0
950,481.7375593,14.04948264,70.58636048,3.699796036,0
951,367.8975629,12.86399234,18.10122217,3.675985498,0
952,463.2969139,16.98166011,80.26935417,3.603609581,0
953,383.1245035,18.09454383,44.13646887,3.772858553,0
954,552.4627918,8.660869468,56.35009618,4.106807505,0
955,496.1614524,18.3676209,76.41651045,4.055421251,0
956,354.1701813,14.02383447,89.65078816,3.923356036,0
957,497.1691281,17.97129472,83.34530447,2.966945651,0
958,433.6795425,11.23891367,54.86588904,3.686758983,0
959,373.8436199,13.41781308,80.7310969,4.677289618,0
960,312.0025326,18.96441809,71.39897598,3.883029041,0
961,420.3573924,14.83156005,61.0504197,3.322065007,0
962,494.4169099,15.41647494,32.74561137,4.531825295,0
963,353.0636591,14.89621036,7.080794504,3.443385019,0
964,555.580978,12.34483405,67.06182356,2.372791477,0
965,477.6688358,12.25839557,43.84169191,4.814779191,0
966,336.9568673,15.23382587,49.99703389,3.051316563,0
967,385.3916191,13.07474968,85.35121382,4.369454697,0
968,432.0431198,14.94772039,55.96161318,4.534681098,0
969,331.5867258,12.90979781,61.3446637,4.645852435,0
970,406.0147939,16.69026572,68.96901782,3.458320001,0
971,452.9744803,13.62553323,7.080794504,2.620538023,0
972,392.4966653,13.17342626,79.78043756,4.263192772,0
973,533.968647,11.87758168,69.03652276,5.038118946,0
974,302.200496,11.07051143,71.43816536,3.94196926,0
975,375.0363685,15.5031442,61.59103601,3.499048523,0
976,439.2296156,14.6597409,89.02719617,4.319777195,0
977,383.245825,7.85208554,86.44056052,1.964863097,0
978,452.445746,14.81063041,88.02036523,3.403393177,0
979,475.2964708,18.24809789,49.6048424,3.287243971,0
980,355.470925,19.03221887,58.80919944,4.182740665,0
981,369.0166668,18.91918835,54.75521406,3.776718462,0
982,313.513502,11.07028905,62.9144208,3.853388072,0
983,471.5185364,15.34331564,44.54462707,3.076214341,0
984,369.2838639,11.75993045,91.2392992,3.241267187,0
985,344.0720282,13.23230789,98.68662042,3.666671803,0
986,420.8283622,18.86381748,52.90885102,3.258041647,0
987,310.9278353,18.76832821,63.66415534,3.936972573,0
988,509.2848688,16.19894784,64.1019514,3.452821864,0
989,419.813956,14.61650918,80.56825165,2.978925445,0
990,488.7745948,17.26518634,80.23479708,6.35743852,0
991,432.1943573,16.27182497,64.57685131,4.764412042,0
992,538.6218031,13.74474872,7.080794504,4.863377535,0
993,527.380871,18.66390108,58.05286607,4.217861431,0
994,383.122057,9.684376378,41.33777496,4.635709127,0
995,543.3929883,15.47040047,81.50868192,2.98809301,0
996,390.8049553,16.00699084,87.10192478,3.666613686,0
997,422.0677005,16.56311638,73.2606398,4.681716653,0
998,479.7861954,15.80508483,56.98201954,2.430883294,0
999,479.0560337,13.52192326,46.59887075,5.284233272,0
1000,257.7041794,17.75844368,35.29618142,4.827527398,0
