Index,ph,Hardness,Solids,Chloramines,Sulfate
769,5.729302912,162.8575851,34573.67879,5.654856361,415.2870722
770,5.335688809,178.6401187,37993.18275,9.772521848,343.2583593
771,7.080794504,177.1740208,38977.3308,5.477161308,402.4993928
772,6.769834881,177.173258,34596.00187,2.86607303,369.5329965
773,6.848329601,195.4514824,15908.64209,6.241348598,319.2647222
774,7.080794504,231.1598241,12856.72862,6.977018583,344.4477373
775,7.080794504,205.0887889,27064.41841,7.398378636,304.9264751
776,7.080794504,155.8643817,28224.77418,8.366722755,392.5825823
777,8.589202344,233.7279746,7263.056749,6.95330778,268.9713553
778,8.473649323,182.9971987,36412.48826,6.144665655,7.080794504
779,7.591346094,199.2553218,25383.76518,7.924616265,318.6104785
780,8.137767883,203.8618673,24172.70331,6.844017626,305.8325797
781,5.35256598,150.4952143,27795.73204,5.464057648,445.9383912
782,7.998090254,241.0002765,9609.740605,9.842346073,229.5755609
783,11.89807803,228.1326732,8296.550611,9.899636695,346.6497504
784,7.442536475,180.8590906,18223.02708,8.577249577,405.3200157
785,5.140800528,209.3585612,21407.61429,4.415975931,230.5558558
786,7.080794504,242.4134292,9783.368727,6.400151956,211.8515923
787,6.947915534,219.5943849,10337.5417,10.414781,7.080794504
788,9.622105987,182.9097278,30307.21767,5.657004243,422.4456808
789,5.361211666,171.315543,24709.72886,4.184890692,366.8149789
790,4.909518983,186.1907032,13652.60203,9.318247597,7.080794504
791,6.376408434,182.1210382,33046.72761,5.351533189,362.3521434
792,3.94012546,163.1716531,25911.32168,4.138540037,371.9671798
793,6.916825973,210.8604386,29263.55407,6.011610979,252.2313296
794,9.146557556,226.0934249,6787.48466,9.241762922,319.0258086
795,10.26841472,225.0742181,14694.42062,6.722842909,300.7637719
796,8.787667941,232.4626372,7035.133797,9.306448972,7.080794504
797,7.36876853,213.1970192,18452.02299,8.292444792,294.344858
798,9.352719753,207.4651604,23558.55475,6.504916049,346.5165347
799,9.393148442,215.0513646,20592.25894,10.08953715,331.3387387
800,7.296572875,197.6469506,22535.08516,9.288199605,323.4490542
801,8.900864697,211.3068119,9592.151333,8.863272376,348.4378199
802,8.107244313,228.1718587,18364.83142,6.185947771,246.9426113
803,7.804368874,216.6738691,14160.68677,6.060143582,281.3559754
804,4.666148131,171.2887001,35680.06788,4.894373617,314.6138512
805,10.90507641,207.0048366,16099.1519,8.186478946,369.6838669
806,4.739548767,162.2468857,27215.90274,2.862535374,372.8150748
807,9.869231935,223.7726613,29549.65882,7.716922923,281.1184903
808,7.080794504,182.5822278,19575.47536,10.04838322,424.6889941
809,5.827541212,191.0049304,25863.34324,4.823831505,316.0255129
810,0.989912213,133.2169416,16922.8539,9.293288644,444.3757307
811,7.080794504,235.2405873,10443.79653,7.605518818,7.080794504
812,9.485832873,218.7382355,15357.83337,8.534458442,315.8313963
813,6.435722717,214.7246693,9363.853988,9.997623567,273.4631394
814,6.365497241,205.0565358,7040.737621,11.30283119,325.3285434
815,7.080794504,202.4751623,23828.20768,5.531684613,409.2862103
816,5.452214926,199.2284675,14446.81239,7.689190529,298.3184183
817,7.080794504,215.9665791,21852.43794,7.457514884,283.7558239
818,5.433466239,177.8283023,31421.73163,4.58413391,347.0973537
819,7.374775414,217.6986438,12285.89148,10.038245,7.080794504
820,7.080794504,175.7085533,25954.03176,6.229321818,346.2250616
821,5.226941884,177.3196034,28398.5542,6.294517393,336.2929185
822,4.594209164,185.6328581,27981.09119,6.761683214,354.7852174
823,6.784133024,212.4423382,12827.62101,7.403641894,7.080794504
824,6.400256164,172.2990001,15936.24736,4.935997766,340.3929304
825,6.839415898,166.8669704,28508.6378,7.238828645,7.080794504
826,6.901863449,164.7234862,20442.61501,5.163931373,341.537089
827,7.080794504,191.5548152,22462.11329,8.18625838,7.080794504
828,7.888843574,228.4883938,15824.78873,8.388944214,314.8432913
829,5.527633483,218.5189231,22095.63716,6.436288161,7.080794504
830,6.492403122,234.914512,18607.21319,8.620697295,302.1313059
831,6.684699737,193.8409311,34157.18447,9.87657405,344.5354072
832,7.080794504,196.3346728,24108.12755,7.8431436,352.6239117
833,6.223677775,238.0842107,22423.49521,9.3367738,7.080794504
834,4.758648347,203.5378325,23603.06542,7.667128479,324.0843341
835,7.440825031,183.3627126,17259.8523,4.610244692,335.6264426
836,8.054885744,200.943484,12642.06595,7.309821639,334.4420643
837,7.061830972,215.946322,24991.76602,9.138390839,321.4733596
838,7.080794504,214.7378307,12666.00532,7.09269132,302.4917681
839,7.611609817,222.2522695,25063.68301,8.561123755,287.9481232
840,4.691438315,200.8894064,32182.26232,8.571649638,364.7467863
841,8.064170137,209.8393334,8712.002588,8.591510126,355.4437211
842,4.292966858,212.8086454,30434.26912,8.630313014,333.4825401
843,7.865756954,184.9129171,16147.00195,7.321343443,7.080794504
844,9.085637102,238.221968,9001.658753,9.820230919,325.104847
845,6.592442508,242.4804727,9381.239931,7.303183678,312.814395
846,7.032818726,168.8223953,29370.26418,5.390593423,7.080794504
847,8.990317234,195.8090284,23728.29401,7.50830529,348.7146126
848,8.561218924,205.3668311,16686.31276,8.159299081,7.080794504
849,6.739157692,156.4827594,30950.6811,6.543089824,363.1796235
850,7.080794504,209.4268373,20827.98384,6.59137114,313.8746839
851,6.492627157,213.0653848,34314.08709,9.041146085,335.2919259
852,6.753128353,191.9829945,18222.93196,3.920973662,296.196618
853,5.039373609,142.860598,40829.35317,7.27154271,7.080794504
854,8.296344056,198.1970512,17468.9998,8.262903987,369.5907405
855,5.455599352,152.3867347,37620.24847,5.783579819,7.080794504
856,7.918183321,224.1520045,20012.17298,9.008726094,302.3936053
857,5.01804587,194.6681671,27317.09944,6.155483653,7.080794504
858,6.495435285,252.0109026,32775.63258,8.479302,7.080794504
859,7.080794504,203.0502439,28184.90053,7.076633582,344.5241793
860,8.783167624,218.0328398,16183.58665,7.390474096,334.0538855
861,7.080794504,184.7506979,28499.10733,6.550031094,330.7195488
862,8.159666704,215.6482163,17068.29886,8.769621767,319.2532011
863,7.685396843,230.3357076,7324.701425,7.991366183,331.5125334
864,7.762020745,173.636742,15548.41667,5.018671102,330.3909763
865,7.207931097,204.0103465,18493.87218,5.557863756,311.5682272
866,6.9870415,169.7271158,19472.62433,5.017698088,366.0189196
867,4.692196563,221.5477734,24211.63077,9.363249825,307.7139958
868,7.080794504,219.7257126,9840.78282,8.513654609,309.8387324
869,4.059431468,200.3830795,25770.00672,8.342129767,7.080794504
870,8.389945659,213.6656848,17674.70615,8.348814761,7.080794504
871,10.69553249,220.4510783,10571.77038,6.521422285,295.9760944
872,6.791696907,175.8943459,21467.95087,7.101223816,349.4921773
873,9.953952112,232.9490019,3773.281147,9.979849622,7.080794504
874,7.080794504,218.9864062,9836.401847,7.064672495,328.724289
875,4.489783796,188.2519391,14906.04792,8.486030243,374.2269262
876,8.020869103,175.8736762,21759.36393,7.48727812,352.983112
877,5.090035332,174.2663575,34094.05718,6.741909445,376.6636079
878,6.466874709,214.3372704,14848.12949,7.054937966,304.5732451
879,6.702496216,208.5537845,29057.22762,7.029491111,302.7449602
880,5.766204134,179.5726525,27700.12195,6.198937219,7.080794504
881,6.571099217,207.741025,23372.88265,6.280195162,313.8469725
882,8.509220049,200.3043481,10587.30493,6.392545064,307.3989595
883,5.953981878,186.4570837,32241.07961,8.439680712,347.7131572
884,5.403196492,185.6435227,27509.89342,8.257587185,7.080794504
885,5.596929951,162.7246723,23930.37455,7.45655651,7.080794504
886,10.63290961,198.3780118,12958.74846,7.135496644,322.6232487
887,4.916819229,162.4567843,22829.12321,4.024455657,360.5904451
888,7.183095932,200.368159,13501.67797,7.982096708,358.3318489
889,5.923441415,167.6586022,25951.55404,6.296103203,350.3819811
890,7.377036504,175.0082757,15340.95184,6.144844982,371.0105238
891,7.833495881,220.9574326,28338.98146,9.370848444,316.2744033
892,4.745764371,186.3031371,33153.81298,8.840473501,370.167851
893,9.055825785,196.4758989,20226.28794,5.838594348,298.8035603
894,5.492155983,176.2714037,26422.09789,8.072933638,366.6447662
895,4.487517479,199.0514027,36860.4689,9.751560797,338.0494275
896,7.027185659,185.3207014,30988.97302,8.600477187,327.46267
897,10.20064451,182.0806013,8016.202938,5.567500642,337.7815799
898,6.784279329,140.3667086,17569.57982,4.084932416,7.080794504
899,8.080415244,166.8917001,18136.12886,6.86755296,7.080794504
900,7.080794504,191.348259,14017.37207,6.490700311,345.5604812
901,7.344975869,182.3069422,5689.804405,6.764349993,373.872785
902,5.923739955,200.5612126,33306.01254,7.430037413,7.080794504
903,8.285395275,196.5520678,19096.82237,7.357857255,342.936881
904,5.949518764,160.4426313,16898.8083,6.04590644,367.3285417
905,7.080794504,192.2021681,34160.92514,8.963155528,363.4727979
906,7.080794504,215.9971166,35971.02511,10.03050816,330.8589265
907,5.296578804,220.0808324,39537.08646,9.232766062,322.4335918
908,10.28206797,198.5463635,8108.297322,5.548407104,332.0179353
909,7.016836113,167.3621871,18014.9957,5.903058231,362.5234159
910,6.871607245,197.5170934,19557.99372,8.311348727,355.0872579
911,7.080794504,214.1723298,8985.911807,7.29797266,7.080794504
912,8.274069059,195.8033305,18091.20261,7.422104447,365.4072222
913,8.238878989,198.2134051,11451.31222,5.30898956,309.3294235
914,5.791154373,190.4316792,20288.23557,6.298365795,347.0410203
915,6.153368957,237.1398278,22052.03462,8.090493963,306.2391799
916,7.303051906,196.9528752,22053.01026,5.392692829,305.2215636
917,7.5926723,177.0808395,14912.22551,6.041143672,349.2406145
918,6.784116115,189.6083467,12736.865,5.935771844,7.080794504
919,5.606856131,211.5130972,32423.46269,6.812943275,7.080794504
920,7.080794504,223.4431113,36290.74611,9.380013284,333.4451998
921,4.922045466,197.2872066,38494.72025,9.144953298,383.2391383
922,5.700784947,185.9222471,27365.10636,7.563100469,7.080794504
923,7.080794504,215.5784642,25338.61934,5.787190934,266.1099928
924,10.67805626,168.6957663,7066.376917,4.86609241,7.080794504
925,7.602121475,199.3531655,11346.14345,6.900379647,304.9664881
926,8.846281957,188.4150006,17734.94963,6.057867647,317.1505445
927,6.751698586,203.4004519,26325.8177,8.365470023,341.8956361
928,7.080794504,148.1031295,13597.89604,5.733147894,374.0183114
929,7.080794504,202.0798645,12519.09066,7.627523842,7.080794504
930,5.088213197,159.9626123,39125.2092,6.055622508,375.619186
931,6.954907217,159.7663994,21895.2857,4.493900098,337.2671775
932,8.983811794,204.6485152,15158.72175,8.645881893,7.080794504
933,9.519659984,204.0809451,17258.18835,6.154072581,310.7162936
934,4.700392724,195.3528073,35216.53427,7.91908316,335.2793762
935,10.38613293,200.8911924,17982.38726,5.845501641,338.9992737
936,5.746529194,183.4717941,35633.26851,6.066386357,327.5578499
937,7.080794504,192.9703798,11125.44354,4.954923177,324.7581837
938,7.080794504,248.9546551,25253.07906,8.921733175,296.8210343
939,10.8112895,209.10305,11848.22827,10.14106005,349.9232292
940,8.966835973,228.6913547,16764.85476,7.137871354,320.5559945
941,7.080794504,212.449974,5699.504942,6.647839934,333.0524907
942,6.848805453,204.8127108,20555.55957,9.775004066,387.6863877
943,8.861701557,200.6122986,15247.12803,6.050225266,313.1270814
944,4.252985001,149.9386547,20497.82222,3.271144024,302.8198226
945,6.729829904,229.4077836,23114.03183,9.73335611,321.1604634
946,5.924540482,186.6200684,44376.18738,6.614180463,341.6377735
947,6.783888468,193.6535806,13677.10644,5.171453573,323.7286632
948,7.390896679,219.3359778,25574.09172,8.76043438,7.080794504
949,6.470151959,176.7363757,30594.28067,4.39313815,324.6592334
950,6.93039147,190.1893878,25780.05908,6.259352881,331.0302515
951,9.302441188,236.5807942,5230.63043,8.300402168,7.080794504
952,7.421997644,220.3853144,15772.65317,9.157615312,319.9129388
953,6.583064856,163.3616035,17977.69394,6.542088,7.080794504
954,6.204429354,211.640958,35439.68784,6.236836217,314.1313174
955,9.066628054,203.3841234,22710.45837,5.962836939,321.5859356
956,4.713116701,209.3420509,20070.56779,6.591108949,301.9655414
957,10.58138599,213.7764386,11298.45009,7.668897441,300.1846217
958,7.574261237,227.9846646,8672.527773,7.335361864,7.080794504
959,6.138785152,158.422129,20129.97882,6.812142879,352.2299607
960,5.276323544,186.3825903,42063.8744,6.862988075,319.8379854
961,6.776879088,189.4388127,19663.79131,8.386403518,375.4573453
962,7.239415921,211.8728279,13911.82663,8.204071006,345.0439831
963,6.552279123,190.547678,15362.45238,6.928597413,356.3179748
964,8.408766231,210.7954061,27662.3971,6.634210113,291.6876535
965,7.986398706,202.0939398,20447.49013,5.689518474,7.080794504
966,7.366915284,185.0435967,14151.76008,5.584369157,324.5704591
967,6.062738419,224.8411806,25842.58128,9.463390687,7.080794504
968,7.8564711,204.7834281,5619.135558,5.816703198,343.5454193
969,5.15839641,189.2957887,35086.39696,6.736118027,340.8718191
970,7.080794504,197.5707363,17439.44406,6.226491278,7.080794504
971,6.39908051,230.0279326,23037.07683,10.51784849,316.0725606
972,7.394255556,207.9630384,29917.82021,7.816294444,7.080794504
973,4.443850856,240.1679012,24070.26365,9.768406489,338.0524372
974,8.247148271,175.9118303,9913.963346,4.974506124,324.4333077
975,4.902158989,214.6437558,28278.78928,9.915647165,337.137553
976,6.86313625,194.5866593,23610.51756,8.193416004,346.7680519
977,6.66953238,190.7511649,16246.17319,6.372975148,324.3418933
978,7.595669984,207.1154702,13486.14219,6.192662701,328.2095662
979,8.163076383,183.1618528,20335.67651,6.028559417,333.0844548
980,8.87027826,193.3699479,16854.12946,5.180105641,318.3546116
981,8.769676022,215.3687416,13969.43886,7.548543437,322.7990702
982,4.737391257,215.5295107,30684.21164,8.781904578,7.080794504
983,7.790874862,196.4787124,24061.3496,6.78568519,350.1172538
984,7.080794504,238.4095981,26493.07621,8.669944103,311.553679
985,6.0873061,214.556086,11628.33668,7.231926685,7.080794504
986,7.651294226,200.7170513,11699.13355,6.64827278,349.2554448
987,4.771490669,200.3740756,48002.0846,9.165239145,340.3101758
988,7.080794504,190.6306362,26913.37349,4.649166446,302.4175288
989,5.392057607,198.0171652,19900.40784,7.84322565,348.9519243
990,5.477283049,165.4360934,29046.08352,5.523010781,370.8930851
991,6.364155674,193.5069028,22958.00999,6.674635069,7.080794504
992,7.080794504,226.7656465,39942.9539,8.594714509,7.080794504
993,8.347949483,231.2031014,13533.23003,7.623603583,313.6711274
994,6.615981652,194.980636,20919.05143,6.136369824,7.080794504
995,8.312379503,203.7445475,8727.247349,7.456302258,7.080794504
996,6.836224939,166.7429616,24293.17266,6.861235192,332.8815819
997,6.385470898,231.4884577,26756.918,8.774356717,7.080794504
998,6.490037175,205.5415172,19397.32389,7.894244798,368.561073
999,7.080794504,236.3569746,24873.62278,9.410657998,300.6884166
1000,6.648849186,181.6881221,30733.50384,5.961272224,343.9252223
1001,7.080794504,210.9797468,21174.40848,7.618884588,7.080794504
1002,9.323583858,212.7106698,15751.1753,5.501070114,296.848512
1003,4.581968728,186.0979153,33897.0682,6.358402296,316.5527914
1004,7.884841993,229.2426598,21733.82804,7.903081469,315.1899838
1005,6.168838539,238.3010478,24827.51664,7.720010959,269.4901733
1006,7.230845307,177.5748031,17864.68939,5.818229016,343.5933324
1007,7.080794504,235.0045977,3900.913892,6.938729525,286.7651014
1008,8.693104326,184.7728094,13283.77805,6.52181467,348.554792
1009,7.080794504,194.8060914,32981.23946,9.554785291,7.080794504
1010,4.797460182,190.3151268,21280.24656,6.188502912,326.7941938
1011,9.319176393,199.3335654,14294.24035,7.784940449,366.0517519
1012,7.581687577,180.7491402,11989.24624,4.977306609,328.1769777
1013,5.348213659,232.6685087,11797.92092,7.816284866,312.9867532
1014,5.487876363,179.2069831,20162.01862,5.211430348,305.2641421
1015,7.080794504,206.577843,40710.52439,8.813666089,320.4493278
1016,8.315959071,221.2702228,16123.30445,9.475801129,348.1773307
1017,8.551077748,216.4159321,28909.29028,6.936782341,295.2237067
1018,6.013160966,218.8432561,21573.74757,9.295852001,321.1683132
1019,5.744067537,173.8508816,28391.99819,7.017330331,355.4615889
1020,5.218989651,164.7909916,27007.88691,6.592516959,7.080794504
1021,7.080794504,240.4297868,25959.6139,10.5715963,7.080794504
1022,7.458707683,207.7865734,10513.29678,8.920632925,7.080794504
1023,11.02787986,228.3227976,13124.10564,7.516643216,319.3540394
1024,6.72958019,242.1641459,17975.55323,9.808651156,322.2351015
1025,4.1502143,174.9267412,41489.63981,5.569868658,7.080794504
1026,7.159398311,171.8161053,28954.80101,5.817090295,357.3287588
1027,7.080794504,235.4174567,13927.00251,8.551446845,7.080794504
1028,6.209697437,169.3185048,22610.76871,4.875413881,327.3799385
1029,7.080794504,178.7777161,10490.83899,7.533042002,354.0576485
1030,9.608533594,231.3402282,4544.841718,6.577834048,300.9223297
1031,5.375895979,153.7128743,56867.85924,7.894086171,7.080794504
1032,8.69712216,166.4527742,27752.00024,5.350923532,372.2640994
1033,7.748928548,198.8430942,18939.93665,7.375883102,316.8202484
1034,7.117917746,216.1163186,20067.57279,9.605650817,349.084949
1035,8.31002902,212.6982764,40936.15339,7.703374743,301.2544217
1036,5.524296531,157.1424243,26220.17421,6.344585275,379.7883765
1037,10.20142576,190.799079,8918.8926,4.89987481,306.4953695
1038,5.368125754,190.9379793,32619.31297,8.098838845,351.3581338
1039,8.937802408,147.9168921,10562.46054,3.694274999,371.1763132
1040,8.124207826,207.5095152,26489.1147,8.540837376,318.059624
1041,7.184973119,201.0792194,25234.42797,5.216684484,283.7446116
1042,5.499489286,230.3087747,13902.96865,9.619574961,352.0843328
1043,7.080794504,256.6734691,8904.799818,9.711379814,293.1111226
1044,5.319769073,204.202072,22390.79557,8.053558881,315.0275045
1045,6.369111631,235.3409427,34456.80113,9.17093996,295.3505243
1046,6.733493842,197.5626646,27430.44173,6.035086878,303.9376701
1047,6.883015402,210.5022172,14298.41046,7.243682989,316.7538889
1048,8.013516429,225.156452,20375.66827,7.83739765,308.5948104
1049,8.272055091,204.2253291,24196.52268,8.448405225,332.8903825
1050,8.746985976,148.3937237,22174.78114,5.459171833,369.3698813
1051,8.154840855,202.3173348,25620.77137,7.651668438,367.2242972
1052,9.045720545,222.1841691,22829.11084,7.609833076,293.0624593
1053,8.922409559,207.5207264,13291.92261,8.560537109,357.9443268
1054,5.961301572,182.108995,23926.07882,6.188790308,364.975499
1055,7.080794504,205.4389768,20113.89757,7.248374249,317.2802103
1056,8.184410006,166.6365538,17944.85238,4.038955039,331.9541994
1057,7.636454091,238.9360743,18136.26158,11.08652625,351.5588107
1058,7.775385593,193.0771683,15704.48209,7.881197242,324.336203
1059,7.617148871,196.606942,27080.26872,7.382754883,345.1798873
1060,6.664934584,218.7700084,16477.35081,7.325000809,299.8465235
1061,7.080794504,182.1618803,30646.81528,6.325161655,294.9660883
1062,8.815357953,208.331084,26780.69179,7.223961867,329.1196851
1063,7.765635562,173.1855689,13736.34204,6.98410186,359.8136999
1064,6.225152013,169.7411715,29533.60883,5.574917123,7.080794504
1065,7.080794504,223.7204305,15893.67441,8.289191784,303.8506628
1066,8.56704382,160.217867,23683.11019,4.286930405,360.2862819
1067,6.994194675,216.6653186,23027.38526,9.796329895,382.1529774
1068,3.344588533,156.4799268,55334.7028,8.530101581,371.1477704
1069,7.080794504,198.6549758,20063.49033,9.539983929,344.6185348
1070,7.080794504,192.2541619,21762.61415,7.259638238,331.6496586
1071,7.774468469,216.7528722,22316.39828,7.947534131,385.0434376
1072,7.080794504,172.7314328,28894.47697,4.250916792,244.2851451
1073,7.203438849,168.4453579,22826.4847,6.283249716,271.8920447
1074,6.150487601,240.8884224,6342.502843,9.609895813,421.3431865
1075,7.080794504,225.9590923,9660.658302,8.827654541,397.9242403
1076,6.767523658,203.7510557,21162.72673,5.232749728,251.062384
1077,8.037430327,148.4153089,48410.47101,4.755879695,268.2118958
1078,8.177174974,210.44877,18626.14931,7.271672365,7.080794504
1079,6.744799075,204.0843182,20215.69752,6.125251638,304.5279374
1080,7.603775446,214.682778,11459.62244,10.99999516,398.9208686
1081,8.546145555,177.8462444,23349.48542,7.652073245,352.8170527
1082,5.432512085,231.3515758,14970.64724,9.180703192,409.9884608
1083,7.71408936,194.7382822,27336.96262,7.631357066,322.0729563
1084,8.154531511,168.0989354,21361.19705,6.19884398,7.080794504
1085,7.080794504,190.2191676,23094.87239,6.48198571,298.3561571
1086,7.845879929,193.7849998,13769.86024,9.007161201,343.6208232
1087,7.156424495,197.9935375,27025.20696,6.734527285,359.7105172
1088,5.694694238,240.7121821,7998.674511,8.124265428,7.080794504
1089,6.707685556,199.2853743,17435.34021,6.809945059,7.080794504
1090,4.775221956,231.9985786,13978.17266,9.422100575,389.2195856
1091,7.080794504,200.3152357,19947.43447,7.378235881,337.2314685
1092,7.080794504,205.1283035,17537.98962,8.025806109,396.0919174
1093,8.501711439,193.9089061,21289.17959,7.108190294,7.080794504
1094,7.741245059,218.2371865,22824.69947,8.696478834,363.9927477
1095,4.187490815,208.3741881,21809.70983,5.846112042,327.4742031
1096,7.080794504,142.1455656,45141.68604,6.03063996,240.1985048
1097,7.808012212,179.7999166,17037.72537,6.378364494,348.0715106
1098,5.895948983,187.1536166,37118.25544,4.600729971,253.1584686
1099,7.269652253,155.1575203,31161.36839,3.181183291,244.7951979
1100,7.080794504,213.0411915,12036.64304,9.794730236,349.1713947
1101,9.489600966,167.8876287,40032.414,8.349206794,7.080794504
1102,7.457979827,183.4613095,14733.45876,7.475273364,335.6680457
1103,7.992320364,230.1795734,17076.66379,9.598742281,7.080794504
1104,7.746343115,212.2746448,21670.59366,8.458102716,361.3813251
1105,8.27579563,163.3559608,22013.96491,5.742828935,307.6671229
1106,6.879959452,163.5933393,44586.81265,2.741712117,219.1489347
1107,6.799375518,239.0576795,7986.493239,10.36567986,419.8811751
1108,8.167767663,144.9029318,36185.67854,4.545520137,297.9602299
1109,7.080794504,214.6573313,19692.46439,5.947389617,326.1757088
1110,4.736404607,203.2764198,28698.72996,5.271367217,323.6836829
1111,5.95392389,226.9350617,11930.62479,9.67726887,7.080794504
1112,6.578998162,198.4092471,22389.38049,7.317575186,369.0971134
1113,8.775485734,157.3542892,22113.39145,7.931502717,304.8078454
1114,6.850302032,167.9850397,40588.43383,3.372369254,265.4311206
1115,8.757110512,185.4193669,31040.88449,8.544763659,7.080794504
1116,7.080794504,213.0002175,21687.47345,6.901040767,7.080794504
1117,7.080794504,178.1548555,34383.59764,6.425770037,311.5268902
1118,8.073278952,191.8155235,17106.43865,7.8987316,333.477592
1119,5.078274175,185.0883849,18125.6384,4.105766323,275.0556418
1120,7.444914015,203.0687456,25489.07503,8.175744202,413.5603781
1121,9.434005875,158.38784,20474.82082,5.857333129,285.3951123
1122,5.905906954,223.1418815,13464.48716,9.125163916,378.1083058
1123,5.803496976,193.2009914,19451.7676,4.146601118,255.9767456
1124,7.617151922,182.689825,33744.16681,6.225933056,369.5529578
1125,9.008464334,148.6140018,35021.7741,5.594006548,7.080794504
1126,5.422445768,205.2660804,18542.95745,5.491962673,306.7022268
1127,9.778181813,155.9374414,23335.67421,7.66610873,7.080794504
1128,5.204938763,232.8827254,17818.39449,7.300265028,7.080794504
1129,4.872560878,224.7051051,16960.43463,7.078014889,323.0368521
1130,7.793914804,164.9589475,25506.91224,7.868035975,358.2591999
1131,7.080794504,259.1449277,2808.025756,10.0870624,392.8331604
1132,7.058182608,187.9471911,26608.92915,8.556396061,405.4034233
1133,7.890354274,180.158098,32160.53392,7.773484086,360.2839834
1134,7.535700191,221.7924809,14829.74597,6.701159346,366.4122
1135,7.202534416,207.8281164,11889.25063,8.015743173,7.080794504
1136,7.080794504,188.6105177,27716.33872,5.606500395,275.1822396
1137,8.722143777,151.621132,28301.51695,3.651961339,248.0947589
1138,8.352635176,134.7505122,33662.38905,4.439791251,7.080794504
1139,6.284385791,222.6887949,18526.26169,8.980270624,395.2616371
1140,7.080794504,195.5544285,28415.18435,7.48977937,318.5152705
1141,9.30566048,163.9260265,39498.65929,6.914685303,325.8731338
1142,4.923178856,208.406673,15990.14923,5.648145718,349.655175
1143,6.14301848,147.4719727,34865.32463,3.684462664,285.4551018
1144,5.744504157,208.0700518,19457.63948,6.69394938,7.080794504
1145,6.616649175,201.7808472,17063.17211,8.353373632,360.6123098
1146,7.62349992,170.4275723,36267.26666,6.040735165,301.2190912
1147,7.860106422,182.0419862,34591.67815,6.18785721,287.2237786
1148,7.393110153,205.9911566,13215.70638,7.740377118,7.080794504
1149,7.080794504,176.7799465,24793.45568,6.394342434,312.3591475
1150,5.579517093,223.616393,13289.20165,7.698690079,368.897034
1151,4.303574607,227.0070858,7323.302301,7.490508409,326.6951985
1152,7.310715696,185.8171404,21989.76744,8.43751497,7.080794504
1153,6.417702476,185.3121832,33360.17072,5.573848754,374.7138549
1154,7.080794504,181.3018739,23614.70296,5.454993533,282.3116407
1155,10.77431809,163.0951058,38037.35307,7.602196992,350.0002357
1156,5.036453976,190.1645202,29258.73814,4.991061122,300.4759248
1157,7.080794504,204.8605046,24590.12593,7.774360848,7.080794504
1158,10.41504401,167.4225811,34535.55385,6.354814992,344.309289
1159,8.41860665,191.8670896,29313.78335,5.605863656,306.3253635
1160,7.808641136,200.71487,15694.50719,7.219558056,7.080794504
1161,7.55796363,156.4618716,32833.43117,3.311607257,257.2765541
1162,11.24450714,169.4036547,43533.65785,5.888459998,341.0295996
1163,5.728823779,197.1918394,12932.59039,5.684492228,280.9320636
1164,10.48680842,185.0879142,26453.00335,9.548769015,392.3462516
1165,3.792125732,218.4908565,16929.2902,6.110295327,7.080794504
1166,5.716251354,184.229295,19393.46986,5.299163637,290.2764546
1167,7.080794504,182.3172561,30430.21175,6.151217323,350.448584
1168,5.473603398,218.5131453,14608.36315,5.62136169,7.080794504
1169,7.080794504,178.2336595,37861.44001,3.91271409,7.080794504
1170,6.770926884,181.8180655,26880.22004,5.215861524,284.7455104
1171,6.043360084,188.6623289,24856.60711,4.371024856,295.8952066
1172,7.080794504,212.4800362,23572.1578,4.976788271,300.7269949
1173,6.320427823,210.3100428,11682.22932,6.968422638,311.7778219
1174,9.185417502,165.6415024,18073.96859,8.10831798,7.080794504
1175,8.684778672,161.1242048,40799.36033,5.381993558,305.5337841
1176,7.961721463,224.3167604,11551.21568,9.492074041,367.4660098
1177,5.484151254,196.7912512,19378.35907,5.003730632,295.5910188
1178,7.186931122,177.4865333,34510.753,4.98443183,295.8341509
1179,5.470802484,213.1604785,18295.37092,6.043395449,7.080794504
1180,7.080794504,195.0195691,17382.42737,7.036828316,329.1277384
1181,9.792727769,161.0578814,30249.17085,5.214315143,258.038852
1182,3.637170625,238.9437443,10102.48972,7.532191966,337.5344255
1183,7.064789081,188.3917252,20567.14593,7.443243199,360.3229762
1184,6.632031569,201.6699331,24161.25498,7.964525125,369.6215854
1185,5.913956688,215.4978821,13086.64393,7.784749911,334.6861775
1186,9.484703254,122.9069908,56351.3963,4.219710533,219.5534368
1187,8.447404488,163.9499045,19583.05735,6.433183888,334.6558859
1188,7.727421141,227.8427196,18767.94163,9.716908129,7.080794504
1189,6.859323726,179.0688055,27567.37567,5.88555748,227.3484603
1190,5.846786697,212.1620435,19417.76721,8.442033604,7.080794504
1191,6.300001767,172.3502811,40682.144,4.242828909,302.6118585
1192,6.646469922,251.8362482,5516.874953,11.14310959,7.080794504
1193,7.313446756,158.7074718,23154.06232,4.143329384,276.5501613
1194,6.572656389,192.6473336,14598.95191,6.164621289,314.1400562
1195,6.002414612,196.0029378,16136.43327,5.687754931,301.9809379
1196,7.080794504,212.9091318,14101.86929,9.112484615,388.7877847
1197,5.93605711,222.9223068,18061.69757,9.982723538,421.7220245
1198,7.591089848,195.6658004,17444.6714,5.307070876,7.080794504
1199,6.875746152,192.0236594,25422.33855,7.571359939,7.080794504
1200,8.016279103,211.0293038,14034.4858,9.796999515,389.3387958
